NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,REGION_NAME,GIS_ID,LATITUDE,LONGITUDE,GIS_LAST_MOD_DTTM,OBJECTID,geometry,Name,Opening Year
23rd & E St NW ,classic,0824e7c1-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:05:28Z,13,0,6,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.896104,-77.049882,2024-10-22T07:07:28Z,217280025,"{'type': 'Point', 'coordinates': [-77.04988206752115, 38.8961118167468]}",23rd & E St NW ,2013.0
Washington Blvd & Walter Reed Dr ,classic,0825bf2b-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:05:25Z,10,0,2,1,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.873219,-77.082104,2024-10-22T07:07:28Z,217280026,"{'type': 'Point', 'coordinates': [-77.08210987120493, 38.873230319581396]}",Washington Blvd & Walter Reed Dr ,2013.0
1st & Rhode Island Ave NW,classic,082515d4-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:05:28Z,0,0,12,5,3,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.915417,-77.012289,2024-10-22T07:07:28Z,217280027,"{'type': 'Point', 'coordinates': [-77.01229399875649, 38.915426716661145]}",1st & Rhode Island Ave NW,2011.0
GMU/Fairfax Dr & Kenmore St,classic,08252a92-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:05:27Z,10,0,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.884703,-77.100302,2024-10-22T07:07:28Z,217280028,"{'type': 'Point', 'coordinates': [-77.10029916052986, 38.88471083065013]}",GMU/Fairfax Dr & Kenmore St,2023.0
Fort Lincoln Dr & 33rd Pl NE,classic,c9760156-83bd-4a7d-9dfa-85d7ee463f62,,2024-10-22T07:05:27Z,6,0,9,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.921641,-76.955687,2024-10-22T07:07:28Z,217280029,"{'type': 'Point', 'coordinates': [-76.95568597740562, 38.92165272660814]}",Fort Lincoln Dr & 33rd Pl NE,2023.0
New Jersey Ave & R St NW,classic,08255427-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:05:32Z,7,0,7,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.912659,-77.017669,2024-10-22T07:07:28Z,217280030,"{'type': 'Point', 'coordinates': [-77.01766661671861, 38.91266947650444]}",New Jersey Ave & R St NW,2013.0
15th & L St NW,classic,0825fc3a-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:05:32Z,23,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.903649,-77.034918,2024-10-22T07:07:28Z,217280031,"{'type': 'Point', 'coordinates': [-77.03492297812383, 38.90365724514126]}",15th & L St NW,2014.0
Wisconsin Ave & Brandywine St NW,classic,082632a8-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:05:35Z,25,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,25,"KEY,CREDITCARD",42,DCA-CABI,,38.949813,-77.080217,2024-10-22T07:07:28Z,217280032,"{'type': 'Point', 'coordinates': [-77.08021385843827, 38.94982058075195]}",Wisconsin Ave & Brandywine St NW,2016.0
Union Market,classic,0825fe4c-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:05:31Z,5,0,17,7,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.907908,-76.99707,2024-10-22T07:07:28Z,217280033,"{'type': 'Point', 'coordinates': [-76.99707379753958, 38.907914370408285]}",Union Market,2020.0
Beech Dr at Draper Dr Park,classic,1871684492868499562,,2024-10-22T07:05:35Z,5,0,6,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",,DCA-CABI,,38.866659,-77.282077,2024-10-22T07:07:28Z,217280034,"{'type': 'Point', 'coordinates': [-77.28208113846136, 38.8666666327662]}",,
Stewart Ln & Old Columbia Pike,classic,909f576d-3523-4646-aa26-900ba8c9cd13,,2024-10-22T07:05:37Z,18,0,1,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",44,DCA-CABI,,39.045652,-76.985438,2024-10-22T07:07:28Z,217280035,"{'type': 'Point', 'coordinates': [-76.98543549391711, 39.045658287065216]}",Stewart Ln & Old Columbia Pike,2022.0
Crystal City Metro / 18th St & S Bell St,classic,08246f1f-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:05:37Z,7,0,12,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",41,DCA-CABI,,38.857785,-77.051698,2024-10-22T07:07:28Z,217280036,"{'type': 'Point', 'coordinates': [-77.05169870535603, 38.85778930165379]}",Crystal City Metro / 18th St & S Bell St,2020.0
Eckington Pl & Q St NE,classic,0824bc00-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:05:42Z,18,0,5,4,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.91066,-77.004615,2024-10-22T07:07:28Z,217280037,"{'type': 'Point', 'coordinates': [-77.00461425215798, 38.91067086943157]}",Eckington Pl & Q St NE,2010.0
Greensboro & Pinnacle Dr,classic,730f282a-2f5b-4fda-b82f-5c94b3d5a2a6,,2024-10-22T07:05:38Z,9,0,4,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,13,"KEY,CREDITCARD",104,DCA-CABI,,38.92245,-77.23034,2024-10-22T07:07:28Z,217280038,"{'type': 'Point', 'coordinates': [-77.23033922562739, 38.922461067805244]}",Greensboro & Pinnacle Dr,2019.0
Maryland Ave & E St NE,classic,082612c1-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:05:38Z,7,0,19,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,27,"KEY,CREDITCARD",42,DCA-CABI,,38.896226,-76.992786,2024-10-22T07:07:28Z,217280039,"{'type': 'Point', 'coordinates': [-76.99278601446474, 38.8962303454456]}",Maryland Ave & E St NE,2015.0
Perry & 35th St,classic,068e6359-1741-4240-9ed1-07a9038bc319,,2024-10-22T07:05:42Z,1,0,14,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",133,DCA-CABI,,38.936213,-76.960054,2024-10-22T07:07:28Z,217280040,"{'type': 'Point', 'coordinates': [-76.96005986345067, 38.93622074587806]}",Perry & 35th St,2019.0
Shady Grove Metro East,classic,08265563-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:05:42Z,16,0,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",43,DCA-CABI,,39.121327,-77.164969,2024-10-22T07:07:28Z,217280041,"{'type': 'Point', 'coordinates': [-77.16497550772982, 39.1213365265213]}",Shady Grove Metro East,2017.0
Florida Ave & R St NW,classic,0824960b-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:05:36Z,1,0,13,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.9126,-77.0135,2024-10-22T07:07:28Z,217280042,"{'type': 'Point', 'coordinates': [-77.01350418709325, 38.912606973406916]}",Florida Ave & R St NW,2010.0
Fleet St & Waterfront St,classic,d4e8307d-5fb2-4ece-a66a-1522b1ebf79c,,2024-10-22T05:57:06Z,13,0,0,0,2,YES,NO,NO,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",133,DCA-CABI,,38.782633,-77.016059,2024-10-22T07:07:28Z,217280043,"{'type': 'Point', 'coordinates': [-77.01605769500652, 38.782641897421804]}",Fleet St & Waterfront St,2019.0
Army Navy Dr & S Nash St,classic,0826029e-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:04:57Z,8,0,2,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",41,DCA-CABI,,38.86215,-77.068121,2024-10-22T07:07:28Z,217280044,"{'type': 'Point', 'coordinates': [-77.06812084253299, 38.862158969336896]}",Army Navy Dr & S Nash St,2015.0
10th & U St NW,classic,082483c2-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:04:57Z,15,0,2,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.9172,-77.0259,2024-10-22T07:07:28Z,217280045,"{'type': 'Point', 'coordinates': [-77.02590085883845, 38.91720814269246]}",10th & U St NW,2010.0
Wilson Blvd & N Troy St,classic,d39e9b29-0ba7-453f-9f1e-b0a856d448b7,,2024-10-22T07:04:58Z,12,0,3,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.892556,-77.082089,2024-10-22T07:07:28Z,217280046,"{'type': 'Point', 'coordinates': [-77.08208601354943, 38.89256234362307]}",Wilson Blvd & N Troy St,2017.0
20th St & Virginia Ave NW,classic,082543d4-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:04:55Z,9,0,6,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.894722,-77.045128,2024-10-22T07:07:28Z,217280047,"{'type': 'Point', 'coordinates': [-77.04513183286151, 38.894726459853246]}",20th St & Virginia Ave NW,2013.0
10th St & Florida Ave NW,classic,08259009-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:04:55Z,11,0,7,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.920387,-77.025672,2024-10-22T07:07:28Z,217280048,"{'type': 'Point', 'coordinates': [-77.02567138730014, 38.92039714209287]}",10th St & Florida Ave NW,2023.0
Wheaton Library & Community Rec Center,classic,2f12b7e0-a0f1-49ed-92d8-784133ea9168,,2024-10-22T07:04:54Z,2,0,9,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",44,DCA-CABI,,39.047323,-77.051097,2024-10-22T07:07:28Z,217280049,"{'type': 'Point', 'coordinates': [-77.05109703358386, 39.04733255442789]}",Wheaton Library & Community Rec Center,2020.0
14th St & Rhode Island Ave NW,classic,08247a21-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:05:03Z,16,0,15,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,31,"KEY,CREDITCARD",42,DCA-CABI,,38.9086,-77.0323,2024-10-22T07:07:28Z,217280050,"{'type': 'Point', 'coordinates': [-77.03229665439237, 38.9086035853823]}",,
Washington Blvd & N Frederick St,classic,082616fc-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:04:58Z,8,0,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",41,DCA-CABI,,38.884829,-77.127671,2024-10-22T07:07:28Z,217280051,"{'type': 'Point', 'coordinates': [-77.12767300474758, 38.88483725814353]}",Washington Blvd & N Frederick St,2016.0
W&OD Trail & Langston Blvd,classic,5982cdb9-2f4d-490f-8e7c-030adfac87be,,2024-10-22T07:04:59Z,9,0,6,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.88715,-77.16212,2024-10-22T07:07:28Z,217280052,"{'type': 'Point', 'coordinates': [-77.16211724092724, 38.887154727541485]}",W&OD Trail & Langston Blvd,2022.0
South Capitol & Atlantic St SW,classic,08261a52-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:04:59Z,3,0,16,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.831516,-77.008133,2024-10-22T07:07:28Z,217280053,"{'type': 'Point', 'coordinates': [-77.0081333798246, 38.831522830200804]}",South Capitol & Atlantic St SW,2016.0
District Ave & Strawberry Ln/Mosaic Market Garage,classic,13a88d55-7065-4bf0-9472-b78e8fafdfb3,,2024-10-22T07:05:02Z,6,0,9,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",104,DCA-CABI,,38.872642,-77.230632,2024-10-22T07:07:28Z,217280054,"{'type': 'Point', 'coordinates': [-77.23063940835428, 38.872653072544736]}",,
14th & Girard St NW,classic,08261c65-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:05:09Z,7,1,13,10,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.925284,-77.032375,2024-10-22T07:07:28Z,217280055,"{'type': 'Point', 'coordinates': [-77.03237340876107, 38.92529600534681]}",14th & Girard St NW,2016.0
15th St & Pennsylvania Ave NW,classic,3d461075-4edb-497f-89d7-b7beb7595b20,,2024-10-22T07:05:09Z,10,0,7,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.896465,-77.033381,2024-10-22T07:07:28Z,217280056,"{'type': 'Point', 'coordinates': [-77.03338628480978, 38.89646902250481]}",15th St & Pennsylvania Ave NW,2020.0
3rd St & Pennsylvania Ave SE,classic,08256a59-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:05:09Z,1,0,14,4,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.887378,-77.001955,2024-10-22T07:07:28Z,217280057,"{'type': 'Point', 'coordinates': [-77.00196172941517, 38.88738432886791]}",3rd St & Pennsylvania Ave SE,2013.0
Virginia Hospital Center,classic,5f060548-684b-469b-8825-66c80d77a874,,2024-10-22T07:05:04Z,8,0,7,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.887914,-77.128015,2024-10-22T07:07:28Z,217280058,"{'type': 'Point', 'coordinates': [-77.12801277866474, 38.88791775591372]}",Virginia Hospital Center,2023.0
King Greenleaf Rec Center,classic,99ddcd49-1312-4d80-8030-9bc2732deb5c,,2024-10-22T07:05:12Z,0,0,17,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.876211,-77.012443,2024-10-22T07:07:28Z,217280059,"{'type': 'Point', 'coordinates': [-77.01244858423853, 38.87622228748369]}",King Greenleaf Rec Center,2019.0
Bladensburg Rd & Benning Rd NE,classic,0824c0d5-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:05:10Z,0,0,14,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.900413,-76.982872,2024-10-22T07:07:28Z,217280060,"{'type': 'Point', 'coordinates': [-76.98287128500948, 38.900418201460276]}",Bladensburg Rd & Benning Rd NE,2010.0
Executive Blvd & E Jefferson St,classic,3ced143d-294e-4050-80a7-b40d76c42c0d,,2024-10-22T07:05:11Z,6,0,8,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",43,DCA-CABI,,39.04873,-77.1257,2024-10-22T07:07:28Z,217280061,"{'type': 'Point', 'coordinates': [-77.12570271797881, 39.04873552988945]}",Executive Blvd & E Jefferson St,2019.0
Loughboro Rd & Dalecarlia Pkwy NW / Sibley Hospital,classic,e710493d-96af-49da-a8ed-8e3e7301c82c,,2024-10-22T07:05:11Z,8,0,11,4,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.935839,-77.106913,2024-10-22T07:07:28Z,217280062,"{'type': 'Point', 'coordinates': [-77.10691087246502, 38.9358453654884]}",Loughboro Rd & Dalecarlia Pkwy NW / Sibley Hospital,2023.0
King St Metro North / Cameron St,classic,082615b7-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:05:15Z,3,0,10,2,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,DCA-CABI,,38.80704,-77.059817,2024-10-22T07:07:28Z,217280063,"{'type': 'Point', 'coordinates': [-77.059824835088, 38.80704974725369]}",King St Metro North / Cameron St,2016.0
5th & Morse St NE,classic,79ae0ec5-9bbd-41ee-a9e9-7753233b5e77,,2024-10-22T07:05:15Z,13,0,3,1,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.907287,-76.999167,2024-10-22T07:07:28Z,217280064,"{'type': 'Point', 'coordinates': [-76.99917216906412, 38.90729282807368]}",5th & Morse St NE,2023.0
15th & M St NW,classic,7fcbf92d-a257-4973-828b-181d5602eee5,,2024-10-22T07:05:15Z,8,0,9,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.905424,-77.034674,2024-10-22T07:07:28Z,217280065,"{'type': 'Point', 'coordinates': [-77.03468173653022, 38.90543196266432]}",15th & M St NW,2017.0
Park Pl & Rock Creek Church Rd NW,classic,9b9156b3-51c3-44c8-af49-46e3f4dea30f,,2024-10-22T07:05:14Z,5,0,13,10,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.937135,-77.019125,2024-10-22T07:07:28Z,217280066,"{'type': 'Point', 'coordinates': [-77.01912599152409, 38.93714485047963]}",Park Pl & Rock Creek Church Rd NW,2023.0
Potomac & Pennsylvania Ave SE,classic,08249480-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:05:50Z,2,0,12,3,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.8803,-76.9862,2024-10-22T07:07:28Z,217280067,"{'type': 'Point', 'coordinates': [-76.98620684014105, 38.880311948127094]}",Potomac & Pennsylvania Ave SE,2010.0
Baltimore Ave & Jefferson St,classic,5efd5ecc-a734-4e7b-9142-a500a317df60,,2024-10-22T07:05:50Z,7,0,8,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",133,DCA-CABI,,38.95548,-76.940133,2024-10-22T07:07:28Z,217280068,"{'type': 'Point', 'coordinates': [-76.94013590866847, 38.95548997055125]}",Baltimore Ave & Jefferson St,2019.0
Greensboro & International Dr,classic,0826410b-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:05:50Z,8,0,2,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",104,DCA-CABI,,38.923083,-77.227417,2024-10-22T07:07:28Z,217280069,"{'type': 'Point', 'coordinates': [-77.22742366495902, 38.92308835441842]}",Greensboro & International Dr,2016.0
4th & E St SW,classic,082513a4-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:05:50Z,0,0,19,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.88412,-77.017445,2024-10-22T07:07:28Z,217280070,"{'type': 'Point', 'coordinates': [-77.01745208831373, 38.88413101494793]}",4th & E St SW,2011.0
Old Meadow Rd & Cathy Ln,classic,1890899920583743818,,2024-10-22T07:05:51Z,7,0,4,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",,DCA-CABI,,38.916908,-77.213879,2024-10-22T07:07:28Z,217280071,"{'type': 'Point', 'coordinates': [-77.21387816242449, 38.91691618406414]}",,
Ward Circle / American University,classic,082496d9-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:05:52Z,15,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.938736,-77.087171,2024-10-22T07:07:28Z,217280072,"{'type': 'Point', 'coordinates': [-77.08716821314732, 38.938744413430975]}",Ward Circle / American University,2010.0
Fort Stanton Rec Center,classic,7641069c-42a6-4e3e-9769-7df51da6978d,,2024-10-22T07:05:52Z,16,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.857369,-76.977688,2024-10-22T07:07:28Z,217280073,"{'type': 'Point', 'coordinates': [-76.97768550162625, 38.85737522060004]}",Fort Stanton Rec Center,2020.0
Fairfax Blvd & Pickett Rd South,classic,1872701449888114846,,2024-10-22T07:05:54Z,5,0,6,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",,DCA-CABI,,38.86476,-77.271483,2024-10-22T07:07:28Z,217280074,"{'type': 'Point', 'coordinates': [-77.27148438878484, 38.864763941930846]}",,
King St & Peyton St,classic,8321ef62-caa3-45ea-95b2-4a4a97964625,,2024-10-22T07:05:54Z,10,0,5,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,16,"KEY,CREDITCARD",40,DCA-CABI,,38.806002,-77.055911,2024-10-22T07:07:28Z,217280075,"{'type': 'Point', 'coordinates': [-77.05590953209006, 38.806006703180586]}",King St & Peyton St,2022.0
Convention Center / 7th & M St NW,classic,0824a4ce-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:05:55Z,4,0,18,2,3,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,27,"KEY,CREDITCARD",42,DCA-CABI,,38.905737,-77.02227,2024-10-22T07:07:28Z,217280076,"{'type': 'Point', 'coordinates': [-77.02227654989001, 38.90574127071838]}",Convention Center / 7th & M St NW,2010.0
4th & College St NW,classic,60b9672e-7668-431b-801b-affaccb680bb,,2024-10-22T07:06:02Z,12,0,3,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.921233,-77.018135,2024-10-22T07:07:28Z,217280077,"{'type': 'Point', 'coordinates': [-77.01814153602024, 38.92123632813691]}",4th & College St NW,2023.0
N Howard St & N Imboden St,classic,5e229707-ae42-42f7-b31d-1a65af253027,,2024-10-22T07:06:02Z,12,1,1,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,DCA-CABI,,38.818509,-77.105564,2024-10-22T07:07:28Z,217280078,"{'type': 'Point', 'coordinates': [-77.10556069869894, 38.81852118018053]}",N Howard St & N Imboden St,2022.0
Mississippi Ave & 19th St SE / THEARC,classic,72b359a7-f70e-4b97-aaf6-2b26f09f19b1,,2024-10-22T07:05:57Z,15,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.84377,-76.97557,2024-10-22T07:07:28Z,217280079,"{'type': 'Point', 'coordinates': [-76.97557023270004, 38.84378106579017]}",Mississippi Ave & 19th St SE / THEARC,2017.0
S Wayne St and 9th St S,classic,71686e8c-9f47-4a65-8840-c7276be3786e,,2024-10-22T07:05:59Z,4,0,10,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.864694,-77.082491,2024-10-22T07:07:28Z,217280080,"{'type': 'Point', 'coordinates': [-77.0824918208982, 38.86469908355466]}",,
